TransactionID,ProductID,ProductName,ProductCategory,WarehouseLocation,TransactionType,TransactionDate,Quantity,UnitCost,TotalValue,ReferenceNumber,ReasonCode,StockBefore,StockAfter,ProcessedBy,Notes,CreatedBy,CreatedDate
330,3052,Thermal Base Layer Set - Women's,General,Main,Sale,2026-02-11 00:00:00,-25,27.05,-676.25,SO-12455,Customer Sale,76,51,system,Transaction processed for Main location,system,2026-02-11 00:00:00
331,3091,Freestyle Snowboard - 155cm,General,Regional,Transfer,2025-12-07 00:00:00,-15,256.45,-3846.75,TRF-3690,Warehouse Transfer,43,28,warehouse2,Transaction processed for Regional location,system,2025-12-07 00:00:00
332,3052,Thermal Base Layer Set - Women's,General,Main,Sale,2025-12-16 00:00:00,-23,27.05,-622.15,SO-75277,Customer Sale,104,81,system,Transaction processed for Main location,system,2025-12-16 00:00:00
333,1581,LED Headlamp - Rechargeable,General,Main,Adjustment,2025-12-01 00:00:00,-5,153.44,-767.2,ADJ-333,System Correction,58,53,warehouse2,Transaction processed for Main location,system,2025-12-01 00:00:00
334,1572,MountainDream Sleeping Bag,General,Main,Receipt,2026-01-05 00:00:00,20,166.33,3326.64,PO-4871,Purchase Order Receipt,330,350,warehouse2,Transaction processed for Main location,system,2026-01-05 00:00:00
335,1531,Summit Breeze Jacket,General,Backup,Receipt,2025-12-01 00:00:00,158,308.26,48705.74,PO-8622,Purchase Order Receipt,343,501,system,Transaction processed for Backup location,system,2025-12-01 00:00:00
336,1521,Adventurer Pro Backpack,General,Regional,Sale,2026-01-14 00:00:00,-9,150.19,-1351.71,SO-41214,Customer Sale,863,854,system,Transaction processed for Regional location,system,2026-01-14 00:00:00
337,3071,Ski Boot Bag - Premium,General,Main,Sale,2026-02-27 00:00:00,-2,199.48,-398.96,SO-31882,Customer Sale,25,23,system,Transaction processed for Main location,system,2026-02-27 00:00:00
338,2022,Fork Set,General,Main,Adjustment,2025-12-10 00:00:00,-18,126.58,-2278.44,ADJ-338,System Correction,1829,1811,warehouse2,Transaction processed for Main location,system,2025-12-10 00:00:00
339,1563,CompactCook Camping Stove,General,Backup,Sale,2026-03-01 00:00:00,-47,67.22,-3159.34,SO-45372,Customer Sale,166,119,warehouse1,Transaction processed for Backup location,system,2026-03-01 00:00:00
340,1572,MountainDream Sleeping Bag,General,Main,Receipt,2025-12-23 00:00:00,172,157.84,27147.88,PO-3487,Purchase Order Receipt,525,697,warehouse1,Transaction processed for Main location,system,2025-12-23 00:00:00
341,1551,BaseCamp Folding Table,General,Main,Transfer,2026-03-02 00:00:00,-40,244.97,-9798.8,TRF-5366,Warehouse Transfer,169,129,system,Transaction processed for Main location,system,2026-03-02 00:00:00
342,3021,Nordic Classic XC Skis - 185cm,General,Backup,Receipt,2025-12-04 00:00:00,141,115.05,16222.06,PO-6778,Purchase Order Receipt,92,233,system,Transaction processed for Backup location,system,2025-12-04 00:00:00
343,3022,Backcountry Explorer XC Skis - 190cm,General,Backup,Sale,2026-01-25 00:00:00,-3,70.19,-210.57,SO-25685,Customer Sale,62,59,warehouse2,Transaction processed for Backup location,system,2026-01-25 00:00:00
344,1562,PowerBurner Camping Stove,General,Main,Transfer,2026-01-04 00:00:00,-47,72.13,-3390.11,TRF-5624,Warehouse Transfer,15,-32,warehouse2,Transaction processed for Main location,system,2026-01-04 00:00:00
345,3062,Anti-Fog Ski Goggles,General,Main,Transfer,2025-12-30 00:00:00,-36,229.24,-8252.64,TRF-9655,Warehouse Transfer,91,55,warehouse1,Transaction processed for Main location,system,2025-12-30 00:00:00
346,3032,Comfort Fit Recreational Boots,General,Main,Sale,2025-12-17 00:00:00,-35,21.26,-744.1,SO-36443,Customer Sale,27,-8,warehouse2,Transaction processed for Main location,system,2025-12-17 00:00:00
347,3101,Winter Boots - Insulated,General,Backup,Receipt,2026-01-19 00:00:00,113,190.37,21512.35,PO-1548,Purchase Order Receipt,25,138,warehouse2,Transaction processed for Backup location,system,2026-01-19 00:00:00
348,3102,Winter Hiking Boots - Waterproof,General,Regional,Sale,2026-02-06 00:00:00,-50,343.06,-17153.0,SO-42627,Customer Sale,78,28,system,Transaction processed for Regional location,system,2026-02-06 00:00:00
349,3081,All-Temp Ski Wax Kit,General,Backup,Sale,2026-01-12 00:00:00,-17,208.66,-3547.22,SO-62891,Customer Sale,104,87,system,Transaction processed for Backup location,system,2026-01-12 00:00:00
350,3021,Nordic Classic XC Skis - 185cm,General,Backup,Sale,2026-02-07 00:00:00,-28,114.78,-3213.84,SO-84660,Customer Sale,38,10,warehouse1,Transaction processed for Backup location,system,2026-02-07 00:00:00
351,3061,Professional Ski Helmet,General,Regional,Adjustment,2026-02-21 00:00:00,4,95.07,380.28,ADJ-351,System Correction,82,86,warehouse1,Transaction processed for Regional location,system,2026-02-21 00:00:00
352,3022,Backcountry Explorer XC Skis - 190cm,General,Backup,Sale,2026-02-12 00:00:00,-26,70.19,-1824.94,SO-83956,Customer Sale,89,63,warehouse2,Transaction processed for Backup location,system,2026-02-12 00:00:00
353,2021,Chef Knife,General,Main,Sale,2025-12-22 00:00:00,-41,296.74,-12166.34,SO-99836,Customer Sale,1424,1383,warehouse2,Transaction processed for Main location,system,2025-12-22 00:00:00
354,3013,Beginner's Choice Alpine Skis - 160cm,General,Main,Sale,2026-01-21 00:00:00,-31,133.07,-4125.17,SO-53597,Customer Sale,97,66,warehouse1,Transaction processed for Main location,system,2026-01-21 00:00:00
355,2061,Mixing Bowl,General,Main,Sale,2026-01-13 00:00:00,-10,174.19,-1741.9,SO-90583,Customer Sale,1833,1823,warehouse2,Transaction processed for Main location,system,2026-01-13 00:00:00
356,2101,Measuring Cup Set,General,Regional,Sale,2026-01-23 00:00:00,-44,279.48,-12297.12,SO-37445,Customer Sale,95,51,warehouse2,Transaction processed for Regional location,system,2026-01-23 00:00:00
357,1551,BaseCamp Folding Table,General,Backup,Return,2026-02-23 00:00:00,1,195.98,195.98,RET-15410,Customer Return,88,89,warehouse1,Transaction processed for Backup location,system,2026-02-23 00:00:00
358,2011,Coffee Maker,General,Backup,Transfer,2026-01-25 00:00:00,-6,45.81,-274.86,TRF-6400,Warehouse Transfer,201,195,warehouse1,Transaction processed for Backup location,system,2026-01-25 00:00:00
359,1522,SummitClimber Backpack,General,Main,Sale,2026-02-10 00:00:00,-41,186.43,-7643.63,SO-72070,Customer Sale,567,526,system,Transaction processed for Main location,system,2026-02-10 00:00:00
360,3104,Ski Tuning Bench - Portable,General,Main,Sale,2025-12-19 00:00:00,-43,187.79,-8074.97,SO-18818,Customer Sale,96,53,system,Transaction processed for Main location,system,2025-12-19 00:00:00
361,1522,SummitClimber Backpack,General,Main,Adjustment,2026-01-02 00:00:00,-13,186.43,-2423.59,ADJ-361,Cycle Count,409,396,warehouse1,Transaction processed for Main location,system,2026-01-02 00:00:00
362,1561,EcoFire Camping Stove,General,Regional,Sale,2026-02-13 00:00:00,-6,246.97,-1481.82,SO-80319,Customer Sale,234,228,system,Transaction processed for Regional location,system,2026-02-13 00:00:00
363,3091,Freestyle Snowboard - 155cm,General,Regional,Damage,2026-02-28 00:00:00,-2,256.45,-512.9,DMG-363,Quality Issue,96,94,warehouse2,Transaction processed for Regional location,system,2026-02-28 00:00:00
364,1543,TrekStar Hiking Sandals,General,Main,Sale,2025-12-30 00:00:00,-20,116.7,-2334.0,SO-68151,Customer Sale,707,687,warehouse1,Transaction processed for Main location,system,2025-12-30 00:00:00
365,1563,CompactCook Camping Stove,General,Backup,Adjustment,2026-01-04 00:00:00,-19,67.22,-1277.18,ADJ-365,Cycle Count,109,90,warehouse2,Transaction processed for Backup location,system,2026-01-04 00:00:00
366,3042,Aluminum All-Mountain Poles - 115cm,General,Backup,Sale,2026-01-17 00:00:00,-23,279.03,-6417.69,SO-48228,Customer Sale,67,44,warehouse2,Transaction processed for Backup location,system,2026-01-17 00:00:00
367,2051,Ice Cream Bowl,General,Backup,Receipt,2025-12-21 00:00:00,139,51.15,7109.17,PO-4959,Purchase Order Receipt,59,198,warehouse1,Transaction processed for Backup location,system,2025-12-21 00:00:00
368,1552,TrekMaster Camping Chair,General,Main,Sale,2026-01-21 00:00:00,-46,315.99,-14535.54,SO-40851,Customer Sale,550,504,warehouse2,Transaction processed for Main location,system,2026-01-21 00:00:00
369,2081,Food Storage Set,General,Main,Receipt,2026-02-09 00:00:00,11,50.84,559.27,PO-3123,Purchase Order Receipt,76,87,system,Transaction processed for Main location,system,2026-02-09 00:00:00
370,3052,Thermal Base Layer Set - Women's,General,Main,Sale,2026-01-07 00:00:00,-32,27.05,-865.6,SO-42354,Customer Sale,79,47,warehouse2,Transaction processed for Main location,system,2026-01-07 00:00:00
371,1553,Adventure Dining Table,General,Main,Sale,2026-01-28 00:00:00,-46,155.8,-7166.8,SO-16962,Customer Sale,292,246,warehouse2,Transaction processed for Main location,system,2026-01-28 00:00:00
372,1523,TrailLite Daypack,General,Main,Adjustment,2026-01-22 00:00:00,20,210.1,4202.0,ADJ-372,Cycle Count,545,565,warehouse2,Transaction processed for Main location,system,2026-01-22 00:00:00
373,1572,MountainDream Sleeping Bag,General,Main,Damage,2026-01-02 00:00:00,-4,164.41,-657.64,DMG-373,Warehouse Damage,382,378,system,Transaction processed for Main location,system,2026-01-02 00:00:00
374,3071,Ski Boot Bag - Premium,General,Main,Sale,2025-12-25 00:00:00,-36,199.48,-7181.28,SO-94513,Customer Sale,38,2,system,Transaction processed for Main location,system,2025-12-25 00:00:00
375,1572,MountainDream Sleeping Bag,General,Backup,Receipt,2026-01-03 00:00:00,194,165.34,32076.68,PO-4544,Purchase Order Receipt,201,395,warehouse1,Transaction processed for Backup location,system,2026-01-03 00:00:00
376,1571,CozyNights Sleeping Bag,General,Backup,Sale,2025-12-08 00:00:00,-47,258.24,-12137.28,SO-64829,Customer Sale,21,-26,warehouse1,Transaction processed for Backup location,system,2025-12-08 00:00:00
377,1512,SkyView 2-Person Tent,General,Backup,Receipt,2025-12-28 00:00:00,70,22.91,1603.5,PO-1856,Purchase Order Receipt,70,140,warehouse2,Transaction processed for Backup location,system,2025-12-28 00:00:00
378,2012,Espresso Machine,General,Backup,Sale,2026-02-14 00:00:00,-11,105.47,-1160.17,SO-63158,Customer Sale,5679,5668,warehouse1,Transaction processed for Backup location,system,2026-02-14 00:00:00
379,3052,Thermal Base Layer Set - Women's,General,Main,Sale,2026-02-21 00:00:00,-26,27.05,-703.3,SO-99372,Customer Sale,103,77,system,Transaction processed for Main location,system,2026-02-21 00:00:00
380,3041,Carbon Fiber Racing Poles - 120cm,General,Main,Sale,2025-12-20 00:00:00,-47,54.87,-2578.89,SO-76061,Customer Sale,7,-40,warehouse1,Transaction processed for Main location,system,2025-12-20 00:00:00
381,3081,All-Temp Ski Wax Kit,General,Backup,Receipt,2026-02-21 00:00:00,40,215.89,8635.48,PO-2129,Purchase Order Receipt,48,88,warehouse2,Transaction processed for Backup location,system,2026-02-21 00:00:00
382,3101,Winter Boots - Insulated,General,Backup,Sale,2025-12-25 00:00:00,-8,191.1,-1528.8,SO-44538,Customer Sale,77,69,system,Transaction processed for Backup location,system,2025-12-25 00:00:00
383,3051,Insulated Ski Jacket - Men's,General,Main,Sale,2026-02-04 00:00:00,-12,32.33,-387.96,SO-16968,Customer Sale,79,67,warehouse1,Transaction processed for Main location,system,2026-02-04 00:00:00
384,3032,Comfort Fit Recreational Boots,General,Backup,Receipt,2026-01-19 00:00:00,191,20.49,3912.95,PO-5409,Purchase Order Receipt,107,298,warehouse1,Transaction processed for Backup location,system,2026-01-19 00:00:00
385,1532,TrailBlaze Hiking Pants,General,Main,Damage,2026-01-03 00:00:00,-2,17.65,-35.3,DMG-385,Shipping Damage,187,185,system,Transaction processed for Main location,system,2026-01-03 00:00:00
386,3062,Anti-Fog Ski Goggles,General,Backup,Sale,2025-12-01 00:00:00,-21,229.24,-4814.04,SO-42612,Customer Sale,27,6,system,Transaction processed for Backup location,system,2025-12-01 00:00:00
387,3022,Backcountry Explorer XC Skis - 190cm,General,Main,Return,2026-01-02 00:00:00,3,56.15,168.46,RET-12748,Customer Return,44,47,warehouse2,Transaction processed for Main location,system,2026-01-02 00:00:00
388,3022,Backcountry Explorer XC Skis - 190cm,General,Backup,Sale,2025-12-02 00:00:00,-45,70.19,-3158.55,SO-38318,Customer Sale,10,-35,warehouse2,Transaction processed for Backup location,system,2025-12-02 00:00:00
389,3032,Comfort Fit Recreational Boots,General,Backup,Receipt,2026-01-13 00:00:00,133,20.91,2781.48,PO-1478,Purchase Order Receipt,117,250,system,Transaction processed for Backup location,system,2026-01-13 00:00:00
390,1512,SkyView 2-Person Tent,General,Backup,Sale,2026-02-07 00:00:00,-12,22.67,-272.04,SO-96432,Customer Sale,119,107,warehouse1,Transaction processed for Backup location,system,2026-02-07 00:00:00
391,1531,Summit Breeze Jacket,General,Backup,Sale,2025-12-09 00:00:00,-5,294.0,-1470.0,SO-83801,Customer Sale,351,346,system,Transaction processed for Backup location,system,2025-12-09 00:00:00
392,3011,Alpine Pro Racing Skis - 170cm,General,Main,Receipt,2026-01-23 00:00:00,79,247.11,19521.76,PO-6813,Purchase Order Receipt,155,234,warehouse2,Transaction processed for Main location,system,2026-01-23 00:00:00
393,1521,Adventurer Pro Backpack,General,Regional,Sale,2025-12-21 00:00:00,-13,150.19,-1952.47,SO-94465,Customer Sale,937,924,system,Transaction processed for Regional location,system,2025-12-21 00:00:00
394,1541,TrekReady Hiking Boots,General,Main,Transfer,2025-12-04 00:00:00,-40,80.77,-3230.8,TRF-7674,Warehouse Transfer,128,88,warehouse1,Transaction processed for Main location,system,2025-12-04 00:00:00
395,3022,Backcountry Explorer XC Skis - 190cm,General,Main,Transfer,2025-12-18 00:00:00,-46,70.19,-3228.74,TRF-8274,Warehouse Transfer,79,33,warehouse2,Transaction processed for Main location,system,2025-12-18 00:00:00
396,1541,TrekReady Hiking Boots,General,Main,Sale,2025-12-20 00:00:00,-33,80.77,-2665.41,SO-46363,Customer Sale,230,197,warehouse2,Transaction processed for Main location,system,2025-12-20 00:00:00
397,3032,Comfort Fit Recreational Boots,General,Backup,Receipt,2026-02-22 00:00:00,126,21.68,2731.65,PO-3175,Purchase Order Receipt,79,205,warehouse2,Transaction processed for Backup location,system,2026-02-22 00:00:00
398,1571,CozyNights Sleeping Bag,General,Main,Receipt,2026-01-02 00:00:00,125,268.03,33503.31,PO-9676,Purchase Order Receipt,169,294,warehouse1,Transaction processed for Main location,system,2026-01-02 00:00:00
399,2121,Bamboo Cutting Board Set,General,Main,Sale,2026-01-13 00:00:00,-17,117.46,-1996.82,SO-72604,Customer Sale,573,556,system,Transaction processed for Main location,system,2026-01-13 00:00:00
400,1561,EcoFire Camping Stove,General,Regional,Sale,2025-12-17 00:00:00,-2,246.97,-493.94,SO-97374,Customer Sale,157,155,system,Transaction processed for Regional location,system,2025-12-17 00:00:00
401,1571,CozyNights Sleeping Bag,General,Main,Sale,2026-01-24 00:00:00,-5,258.24,-1291.2,SO-74601,Customer Sale,225,220,system,Transaction processed for Main location,system,2026-01-24 00:00:00
402,1512,SkyView 2-Person Tent,General,Main,Receipt,2026-01-28 00:00:00,23,23.46,539.67,PO-2673,Purchase Order Receipt,112,135,warehouse2,Transaction processed for Main location,system,2026-01-28 00:00:00
403,2101,Measuring Cup Set,General,Backup,Sale,2025-12-19 00:00:00,-42,279.48,-11738.16,SO-64712,Customer Sale,30,-12,warehouse2,Transaction processed for Backup location,system,2025-12-19 00:00:00
404,1523,TrailLite Daypack,General,Main,Sale,2026-02-15 00:00:00,-34,210.1,-7143.4,SO-36199,Customer Sale,520,486,system,Transaction processed for Main location,system,2026-02-15 00:00:00
405,1552,TrekMaster Camping Chair,General,Main,Sale,2026-01-20 00:00:00,-35,315.99,-11059.65,SO-43146,Customer Sale,510,475,warehouse2,Transaction processed for Main location,system,2026-01-20 00:00:00
406,3101,Winter Boots - Insulated,General,Backup,Sale,2026-01-09 00:00:00,-1,191.1,-191.1,SO-40680,Customer Sale,35,34,warehouse1,Transaction processed for Backup location,system,2026-01-09 00:00:00
407,1512,SkyView 2-Person Tent,General,Backup,Sale,2026-01-26 00:00:00,-18,22.67,-408.06,SO-42871,Customer Sale,100,82,warehouse2,Transaction processed for Backup location,system,2026-01-26 00:00:00
408,3061,Professional Ski Helmet,General,Regional,Return,2025-12-29 00:00:00,2,76.06,152.11,RET-30790,Customer Return,22,24,warehouse1,Transaction processed for Regional location,system,2025-12-29 00:00:00
409,3092,All-Mountain Snowboard - 158cm,General,Backup,Sale,2025-12-12 00:00:00,-20,201.37,-4027.4,SO-16460,Customer Sale,9,-11,warehouse1,Transaction processed for Backup location,system,2025-12-12 00:00:00
410,3052,Thermal Base Layer Set - Women's,General,Main,Return,2026-01-06 00:00:00,4,21.64,86.56,RET-18082,Customer Return,15,19,system,Transaction processed for Main location,system,2026-01-06 00:00:00
411,3031,Pro Flex Racing Ski Boots,General,Main,Sale,2026-01-19 00:00:00,-10,116.41,-1164.1,SO-29870,Customer Sale,111,101,warehouse2,Transaction processed for Main location,system,2026-01-19 00:00:00
412,3061,Professional Ski Helmet,General,Backup,Receipt,2026-01-13 00:00:00,132,93.94,12399.78,PO-9036,Purchase Order Receipt,71,203,system,Transaction processed for Backup location,system,2026-01-13 00:00:00
413,3103,Snowboard Bindings - Pro,General,Regional,Sale,2026-01-03 00:00:00,-31,97.13,-3011.03,SO-67191,Customer Sale,102,71,warehouse2,Transaction processed for Regional location,system,2026-01-03 00:00:00
414,1522,SummitClimber Backpack,General,Main,Sale,2026-02-28 00:00:00,-21,186.43,-3915.03,SO-66955,Customer Sale,416,395,warehouse2,Transaction processed for Main location,system,2026-02-28 00:00:00
415,2081,Food Storage Set,General,Main,Adjustment,2025-12-29 00:00:00,2,50.46,100.92,ADJ-415,Physical Count,142,144,system,Transaction processed for Main location,system,2025-12-29 00:00:00
416,3051,Insulated Ski Jacket - Men's,General,Main,Adjustment,2025-12-03 00:00:00,8,32.33,258.64,ADJ-416,Cycle Count,7,15,warehouse1,Transaction processed for Main location,system,2025-12-03 00:00:00
417,3061,Professional Ski Helmet,General,Regional,Receipt,2026-02-17 00:00:00,20,96.22,1924.43,PO-8098,Purchase Order Receipt,18,38,system,Transaction processed for Regional location,system,2026-02-17 00:00:00
418,1572,MountainDream Sleeping Bag,General,Main,Sale,2026-02-27 00:00:00,-2,164.41,-328.82,SO-98423,Customer Sale,392,390,warehouse1,Transaction processed for Main location,system,2026-02-27 00:00:00
419,2121,Bamboo Cutting Board Set,General,Main,Receipt,2026-02-28 00:00:00,62,116.54,7225.72,PO-2893,Purchase Order Receipt,571,633,warehouse1,Transaction processed for Main location,system,2026-02-28 00:00:00
420,3103,Snowboard Bindings - Pro,General,Regional,Return,2026-02-21 00:00:00,4,77.7,310.82,RET-26484,Customer Return,168,172,warehouse1,Transaction processed for Regional location,system,2026-02-21 00:00:00
421,1533,RainGuard Hiking Jacket,General,Backup,Receipt,2025-12-08 00:00:00,104,199.3,20726.94,PO-7802,Purchase Order Receipt,774,878,system,Transaction processed for Backup location,system,2025-12-08 00:00:00
422,3021,Nordic Classic XC Skis - 185cm,General,Backup,Sale,2026-02-28 00:00:00,-17,114.78,-1951.26,SO-51843,Customer Sale,24,7,warehouse1,Transaction processed for Backup location,system,2026-02-28 00:00:00
423,1553,Adventure Dining Table,General,Main,Sale,2026-01-23 00:00:00,-15,155.8,-2337.0,SO-87134,Customer Sale,272,257,system,Transaction processed for Main location,system,2026-01-23 00:00:00
424,3091,Freestyle Snowboard - 155cm,General,Regional,Sale,2026-02-09 00:00:00,-47,256.45,-12053.15,SO-30922,Customer Sale,15,-32,warehouse1,Transaction processed for Regional location,system,2026-02-09 00:00:00
425,2021,Chef Knife,General,Main,Sale,2025-12-11 00:00:00,-1,296.74,-296.74,SO-35149,Customer Sale,1388,1387,warehouse2,Transaction processed for Main location,system,2025-12-11 00:00:00
426,3022,Backcountry Explorer XC Skis - 190cm,General,Main,Receipt,2025-12-09 00:00:00,68,69.96,4757.41,PO-9892,Purchase Order Receipt,90,158,warehouse2,Transaction processed for Main location,system,2025-12-09 00:00:00
427,1552,TrekMaster Camping Chair,General,Main,Receipt,2026-01-06 00:00:00,56,318.07,17811.75,PO-8053,Purchase Order Receipt,376,432,system,Transaction processed for Main location,system,2026-01-06 00:00:00
428,3022,Backcountry Explorer XC Skis - 190cm,General,Backup,Receipt,2025-12-08 00:00:00,67,71.11,4764.36,PO-5564,Purchase Order Receipt,56,123,warehouse1,Transaction processed for Backup location,system,2025-12-08 00:00:00
429,2022,Fork Set,General,Main,Sale,2026-01-25 00:00:00,-25,126.58,-3164.5,SO-21146,Customer Sale,1839,1814,warehouse1,Transaction processed for Main location,system,2026-01-25 00:00:00
430,3071,Ski Boot Bag - Premium,General,Main,Sale,2026-01-17 00:00:00,-27,199.48,-5385.96,SO-40435,Customer Sale,64,37,warehouse2,Transaction processed for Main location,system,2026-01-17 00:00:00
431,3103,Snowboard Bindings - Pro,General,Backup,Sale,2025-12-11 00:00:00,-23,97.13,-2233.99,SO-87622,Customer Sale,16,-7,warehouse1,Transaction processed for Backup location,system,2025-12-11 00:00:00
432,3081,All-Temp Ski Wax Kit,General,Regional,Sale,2026-02-15 00:00:00,-31,208.66,-6468.46,SO-41999,Customer Sale,110,79,system,Transaction processed for Regional location,system,2026-02-15 00:00:00
433,1553,Adventure Dining Table,General,Main,Sale,2026-02-04 00:00:00,-43,155.8,-6699.4,SO-76301,Customer Sale,259,216,warehouse2,Transaction processed for Main location,system,2026-02-04 00:00:00
434,1531,Summit Breeze Jacket,General,Backup,Receipt,2026-02-08 00:00:00,71,296.58,21057.44,PO-7461,Purchase Order Receipt,349,420,warehouse1,Transaction processed for Backup location,system,2026-02-08 00:00:00
435,1521,Adventurer Pro Backpack,General,Regional,Return,2025-12-04 00:00:00,4,120.15,480.61,RET-29039,Customer Return,1015,1019,warehouse2,Transaction processed for Regional location,system,2025-12-04 00:00:00
436,2041,Serving Platter,General,Backup,Transfer,2026-01-28 00:00:00,-37,227.44,-8415.28,TRF-3913,Warehouse Transfer,931,894,warehouse1,Transaction processed for Backup location,system,2026-01-28 00:00:00
437,3022,Backcountry Explorer XC Skis - 190cm,General,Backup,Sale,2026-01-07 00:00:00,-32,70.19,-2246.08,SO-41778,Customer Sale,18,-14,warehouse1,Transaction processed for Backup location,system,2026-01-07 00:00:00
438,3101,Winter Boots - Insulated,General,Backup,Sale,2026-01-06 00:00:00,-23,191.1,-4395.3,SO-41675,Customer Sale,63,40,system,Transaction processed for Backup location,system,2026-01-06 00:00:00
439,1581,LED Headlamp - Rechargeable,General,Main,Sale,2026-02-18 00:00:00,-33,153.44,-5063.52,SO-50091,Customer Sale,121,88,system,Transaction processed for Main location,system,2026-02-18 00:00:00
440,2022,Fork Set,General,Main,Sale,2026-01-03 00:00:00,-28,126.58,-3544.24,SO-16919,Customer Sale,1860,1832,system,Transaction processed for Main location,system,2026-01-03 00:00:00
441,2081,Food Storage Set,General,Main,Adjustment,2026-01-08 00:00:00,-1,50.46,-50.46,ADJ-441,Physical Count,138,137,system,Transaction processed for Main location,system,2026-01-08 00:00:00
442,1541,TrekReady Hiking Boots,General,Main,Sale,2025-12-05 00:00:00,-42,80.77,-3392.34,SO-84759,Customer Sale,123,81,warehouse1,Transaction processed for Main location,system,2025-12-05 00:00:00
443,1523,TrailLite Daypack,General,Main,Sale,2025-12-07 00:00:00,-8,210.1,-1680.8,SO-36054,Customer Sale,453,445,warehouse2,Transaction processed for Main location,system,2025-12-07 00:00:00
444,1533,RainGuard Hiking Jacket,General,Backup,Sale,2026-01-21 00:00:00,-17,199.19,-3386.23,SO-21709,Customer Sale,925,908,warehouse1,Transaction processed for Backup location,system,2026-01-21 00:00:00
445,3101,Winter Boots - Insulated,General,Backup,Adjustment,2026-02-19 00:00:00,19,191.1,3630.9,ADJ-445,Cycle Count,122,141,warehouse1,Transaction processed for Backup location,system,2026-02-19 00:00:00
446,3013,Beginner's Choice Alpine Skis - 160cm,General,Main,Receipt,2026-02-27 00:00:00,61,136.82,8346.17,PO-2989,Purchase Order Receipt,165,226,warehouse2,Transaction processed for Main location,system,2026-02-27 00:00:00
447,2101,Measuring Cup Set,General,Backup,Receipt,2025-12-01 00:00:00,30,280.71,8421.38,PO-4881,Purchase Order Receipt,37,67,warehouse1,Transaction processed for Backup location,system,2025-12-01 00:00:00
448,2021,Chef Knife,General,Main,Receipt,2026-01-21 00:00:00,198,291.22,57660.85,PO-7338,Purchase Order Receipt,1515,1713,warehouse2,Transaction processed for Main location,system,2026-01-21 00:00:00
449,3081,All-Temp Ski Wax Kit,General,Regional,Sale,2026-01-30 00:00:00,-24,208.66,-5007.84,SO-68912,Customer Sale,32,8,warehouse2,Transaction processed for Regional location,system,2026-01-30 00:00:00
450,2111,High-Speed Blender,General,Main,Sale,2025-12-23 00:00:00,-37,193.05,-7142.85,SO-75744,Customer Sale,715,678,warehouse2,Transaction processed for Main location,system,2025-12-23 00:00:00
451,3092,All-Mountain Snowboard - 158cm,General,Backup,Adjustment,2025-12-17 00:00:00,18,201.37,3624.66,ADJ-451,System Correction,62,80,warehouse2,Transaction processed for Backup location,system,2025-12-17 00:00:00
452,3011,Alpine Pro Racing Skis - 170cm,General,Backup,Adjustment,2026-01-28 00:00:00,-5,248.9,-1244.5,ADJ-452,Physical Count,11,6,warehouse2,Transaction processed for Backup location,system,2026-01-28 00:00:00
453,1581,LED Headlamp - Rechargeable,General,Main,Adjustment,2025-12-07 00:00:00,0,153.44,0.0,ADJ-453,Cycle Count,116,116,system,Transaction processed for Main location,system,2025-12-07 00:00:00
454,2111,High-Speed Blender,General,Main,Sale,2026-02-07 00:00:00,-41,193.05,-7915.05,SO-49459,Customer Sale,740,699,system,Transaction processed for Main location,system,2026-02-07 00:00:00
455,3022,Backcountry Explorer XC Skis - 190cm,General,Main,Transfer,2026-01-09 00:00:00,-27,70.19,-1895.13,TRF-5426,Warehouse Transfer,89,62,warehouse1,Transaction processed for Main location,system,2026-01-09 00:00:00
456,3052,Thermal Base Layer Set - Women's,General,Main,Sale,2026-01-07 00:00:00,-5,27.05,-135.25,SO-50570,Customer Sale,82,77,warehouse2,Transaction processed for Main location,system,2026-01-07 00:00:00
457,3082,Edge Tuning Tool Set,General,Regional,Sale,2026-02-06 00:00:00,-49,53.0,-2597.0,SO-38202,Customer Sale,55,6,system,Transaction processed for Regional location,system,2026-02-06 00:00:00
458,1512,SkyView 2-Person Tent,General,Main,Sale,2026-01-11 00:00:00,-32,22.67,-725.44,SO-87495,Customer Sale,35,3,system,Transaction processed for Main location,system,2026-01-11 00:00:00
459,1512,SkyView 2-Person Tent,General,Main,Return,2025-12-10 00:00:00,5,18.14,90.68,RET-65899,Customer Return,186,191,warehouse1,Transaction processed for Main location,system,2025-12-10 00:00:00
460,2021,Chef Knife,General,Main,Receipt,2026-01-22 00:00:00,81,310.94,25186.1,PO-8143,Purchase Order Receipt,1520,1601,warehouse1,Transaction processed for Main location,system,2026-01-22 00:00:00
461,1572,MountainDream Sleeping Bag,General,Main,Receipt,2026-01-03 00:00:00,160,158.38,25340.55,PO-4513,Purchase Order Receipt,436,596,warehouse2,Transaction processed for Main location,system,2026-01-03 00:00:00
462,3071,Ski Boot Bag - Premium,General,Main,Sale,2026-01-21 00:00:00,-48,199.48,-9575.04,SO-59961,Customer Sale,96,48,warehouse2,Transaction processed for Main location,system,2026-01-21 00:00:00
463,3022,Backcountry Explorer XC Skis - 190cm,General,Main,Receipt,2025-12-25 00:00:00,178,71.52,12730.65,PO-8601,Purchase Order Receipt,15,193,warehouse2,Transaction processed for Main location,system,2025-12-25 00:00:00
