InvoiceId,InvoiceNumber,CustomerId,CustomerAccountId,InvoiceDate,DueDate,InvoiceAmount,IsoCurrencyCode,CreatedBy
INV-1da0a446-55ae-4e11-a1e2-c76d8f25e14f,ID202509,CID-136,CA-0247,2026-02-21,2026-03-23,419.64,USD,SampleGen
INV-4af378a1-0e73-4a21-bd84-54526a62e729,ID202510,CID-137,CA-0249,2020-02-02,2020-03-03,580.78,USD,SampleGen
INV-22e97460-97ff-4f77-b8bf-222b239246eb,ID202511,CID-137,CA-0249,2020-07-24,2020-08-23,2272.48,USD,SampleGen
INV-a8f51957-5e2a-4f63-831a-cf83592f124d,ID202512,CID-137,CA-0249,2020-08-05,2020-09-04,1102.16,USD,SampleGen
INV-eec8bc67-b140-4d1d-a5b9-548bd30955cc,ID202513,CID-137,CA-0249,2020-12-29,2021-01-28,2662.48,USD,SampleGen
INV-41aeace7-b432-461f-a60e-7b3dc0b6d05a,ID202514,CID-137,CA-0249,2021-02-04,2021-03-06,2234.28,USD,SampleGen
INV-147ea830-9687-460b-8ea1-f0187244a471,ID202515,CID-137,CA-0249,2021-04-13,2021-05-13,1403.34,USD,SampleGen
INV-a458f1de-389c-476a-85b5-c093c0dc8c45,ID202516,CID-137,CA-0249,2021-10-31,2021-11-30,1814.54,USD,SampleGen
INV-948c7d45-723a-4cda-a988-10487ba81bcd,ID202517,CID-137,CA-0249,2021-12-30,2022-01-29,5469.36,USD,SampleGen
INV-3b7b60fe-db97-4e90-a6e8-a2ce56dcaf63,ID202518,CID-137,CA-0249,2022-03-08,2022-04-07,7284.04,USD,SampleGen
INV-2293be50-90d7-433a-a9f6-b5adb2a3535d,ID202519,CID-137,CA-0249,2022-04-22,2022-05-22,2013.82,USD,SampleGen
INV-02ecc1d5-7315-4664-b2a3-4ee067fcbf79,ID202520,CID-137,CA-0249,2023-02-18,2023-03-20,1763.62,USD,SampleGen
INV-ecfdcaae-b821-49db-a30d-88156b191452,ID202521,CID-137,CA-0249,2023-11-25,2023-12-25,796.84,USD,SampleGen
INV-a2bb1a7e-5c4b-4854-8016-f03db252d79e,ID202522,CID-137,CA-0249,2024-02-23,2024-03-24,1189.14,USD,SampleGen
INV-9438901d-3acb-4ec5-8c99-017015ac0558,ID202523,CID-137,CA-0249,2024-06-10,2024-07-10,4290.62,USD,SampleGen
INV-4833b13d-c443-47a4-bc1a-f9c1bb360462,ID202524,CID-137,CA-0249,2024-08-22,2024-09-21,2098.7,USD,SampleGen
INV-70155581-d028-4563-8943-c11a07ce7b10,ID202525,CID-137,CA-0249,2024-12-13,2025-01-12,1047.1,USD,SampleGen
INV-fe0eac55-b56d-40e7-a488-691af4f0711c,ID202526,CID-137,CA-0249,2025-02-20,2025-03-22,3904.9,USD,SampleGen
INV-ea9a2e99-8164-4f96-956b-86833924288d,ID202527,CID-137,CA-0249,2025-05-01,2025-05-31,2488.7,USD,SampleGen
INV-f053d458-5ed1-4d09-a877-1a39808d0527,ID202528,CID-137,CA-0249,2025-07-22,2025-08-21,1823.04,USD,SampleGen
INV-8cd4d20e-4b15-4691-94eb-d1520ba3e5a6,ID202529,CID-137,CA-0249,2025-08-29,2025-09-28,2251.18,USD,SampleGen
INV-cc501b2f-ee97-45e7-9584-d82a2ebc2941,ID202530,CID-137,CA-0249,2025-11-28,2025-12-28,3497.74,USD,SampleGen
INV-1622e22a-de36-4efa-8075-29243c5eb189,ID202531,CID-137,CA-0249,2025-12-29,2026-01-28,589.24,USD,SampleGen
INV-6f5d7462-5578-4233-9878-193cf58c1c15,ID202532,CID-137,CA-0249,2026-02-10,2026-03-12,2266.08,USD,SampleGen
INV-dfb90780-03e3-4deb-96b1-45efe5bee421,ID202533,CID-138,CA-0251,2020-01-06,2020-02-05,2353.02,USD,SampleGen
INV-96174793-344f-44a0-a4db-ba1dfc1d6f9e,ID202534,CID-138,CA-0251,2020-03-23,2020-04-22,3641.98,USD,SampleGen
INV-b9d83ef2-815a-488b-bf54-eb9f2952509a,ID202535,CID-138,CA-0251,2020-05-31,2020-06-30,542.62,USD,SampleGen
INV-b2a6d9a8-6e70-493b-a7bd-3ee46f2b41d7,ID202536,CID-138,CA-0251,2020-09-05,2020-10-05,975.12,USD,SampleGen
INV-e882ad5c-7760-48b1-8811-4cbde9f0a104,ID202537,CID-138,CA-0251,2021-01-20,2021-02-19,763.12,USD,SampleGen
INV-95cf69d4-6acd-4720-be0e-39d96ea8e285,ID202538,CID-138,CA-0251,2021-03-13,2021-04-12,1466.88,USD,SampleGen
INV-7b8dfbb0-e7c9-4a49-8f0d-92aea2df9160,ID202539,CID-138,CA-0251,2021-04-26,2021-05-26,1275.96,USD,SampleGen
INV-969d3852-776e-4734-8ed8-41db3a9ed0ad,ID202540,CID-138,CA-0251,2021-09-19,2021-10-19,385.72,USD,SampleGen
INV-f991c059-8ace-45a9-887e-4c81e141aa34,ID202541,CID-138,CA-0251,2021-12-14,2022-01-13,1784.9,USD,SampleGen
INV-1cb12d17-7cad-4f0f-a7b4-44e42768ddcd,ID202542,CID-138,CA-0251,2022-12-18,2023-01-17,1545.3,USD,SampleGen
INV-8648b88b-c67e-4087-97fd-dad2ef0f7050,ID202543,CID-138,CA-0251,2023-06-06,2023-07-06,3514.86,USD,SampleGen
INV-0953520f-f87f-4a01-ab4c-9a1c0bde4e19,ID202544,CID-138,CA-0251,2023-07-30,2023-08-29,3692.84,USD,SampleGen
INV-596bcd57-c0b1-41fe-beea-7521d97c1ff1,ID202545,CID-138,CA-0251,2024-04-13,2024-05-13,2153.74,USD,SampleGen
INV-76531737-adbe-4294-9447-824017952cc0,ID202546,CID-138,CA-0251,2024-06-23,2024-07-23,2446.22,USD,SampleGen
INV-d9724f05-9fba-4b92-9a6d-476a666429e3,ID202547,CID-138,CA-0251,2024-10-19,2024-11-18,1203.96,USD,SampleGen
INV-8c9020dc-15fa-4a8d-a9d2-b9f899d6a831,ID202548,CID-138,CA-0251,2024-12-25,2025-01-24,504.48,USD,SampleGen
INV-049ac7a2-74b1-4e54-a5e9-f0dd2abaadf6,ID202549,CID-138,CA-0251,2025-02-28,2025-03-30,1254.74,USD,SampleGen
INV-5052c26c-0448-4251-ba68-a8e1b014f7e5,ID202550,CID-138,CA-0251,2025-03-25,2025-04-24,1517.78,USD,SampleGen
INV-4415e35d-8c00-433e-bb5f-bd42bc1cf972,ID202551,CID-138,CA-0251,2025-05-14,2025-06-13,4002.4,USD,SampleGen
INV-1887de2e-a764-4194-bbc8-099999a92168,ID202552,CID-138,CA-0251,2025-08-05,2025-09-04,2244.9,USD,SampleGen
INV-573caef8-26fc-4559-a4e6-18852afd5a09,ID202553,CID-138,CA-0251,2025-10-09,2025-11-08,2052.04,USD,SampleGen
INV-5b9823fd-2e89-46ba-85b4-c546719871e3,ID202554,CID-138,CA-0251,2025-11-21,2025-12-21,3417.24,USD,SampleGen
INV-0823b830-2103-49eb-9fe4-71b24029cb6e,ID202555,CID-138,CA-0251,2025-12-06,2026-01-05,2611.76,USD,SampleGen
INV-2f23b472-07f2-4460-9128-b39e90666d72,ID202556,CID-138,CA-0251,2026-02-22,2026-03-24,1348.22,USD,SampleGen
INV-444bd4e5-f53b-401c-af84-36780d5b6959,ID202557,CID-139,CA-0252,2020-03-06,2020-04-05,362.42,USD,SampleGen
INV-17090789-8690-4731-a372-9b8666fc61a3,ID202558,CID-139,CA-0252,2020-06-19,2020-07-19,1055.62,USD,SampleGen
INV-d9cdf741-75bf-4e02-82cb-4a990f123655,ID202559,CID-139,CA-0252,2021-04-21,2021-05-21,1072.48,USD,SampleGen
INV-90963e43-183c-4931-84d3-585a23502b69,ID202560,CID-139,CA-0252,2022-11-26,2022-12-26,1447.61,USD,SampleGen
INV-192e831c-08d4-412c-8bd0-8a730da08ed9,ID202561,CID-139,CA-0252,2023-03-31,2023-04-30,479.0,USD,SampleGen
INV-5951878a-c1bd-4805-b269-af22dfd24e86,ID202562,CID-139,CA-0252,2023-06-09,2023-07-09,780.0,USD,SampleGen
INV-45a56d1a-8cd1-4e7a-9c18-cca5a44d4638,ID202563,CID-139,CA-0252,2024-04-23,2024-05-23,404.82,USD,SampleGen
INV-1ad4f9fc-9a9c-43e0-9282-1fe46bad0fc3,ID202564,CID-139,CA-0252,2024-07-29,2024-08-28,4515.42,USD,SampleGen
INV-959bccb8-d181-4053-930a-ec3b142a9ddc,ID202565,CID-139,CA-0252,2025-01-03,2025-02-02,4146.52,USD,SampleGen
INV-4165b98a-a1f8-4a48-81c4-cb640adea033,ID202566,CID-139,CA-0252,2025-02-06,2025-03-08,703.68,USD,SampleGen
INV-df5ee93d-c01e-4586-a7a1-726229989c60,ID202567,CID-139,CA-0252,2025-03-04,2025-04-03,2382.76,USD,SampleGen
INV-e3645392-f9d2-4d81-8382-88d16bc16e60,ID202568,CID-139,CA-0252,2025-05-26,2025-06-25,11858.85,USD,SampleGen
INV-d91155b7-1ccb-40b4-8e23-ed752bd10cb8,ID202569,CID-139,CA-0252,2025-08-22,2025-09-21,669.84,USD,SampleGen
INV-eda6c531-73dc-4580-afc1-a20aca988870,ID202570,CID-139,CA-0252,2025-09-11,2025-10-11,1678.8,USD,SampleGen
INV-aa640794-e598-4283-8e48-8ef2539d5853,ID202571,CID-139,CA-0252,2025-10-09,2025-11-08,3171.34,USD,SampleGen
INV-43309938-5d65-4dbf-88b3-5d9480511fbe,ID202572,CID-139,CA-0252,2025-11-27,2025-12-27,2100.66,USD,SampleGen
INV-825d8155-0ca7-4111-85c2-6a5688bbec77,ID202573,CID-140,CA-0254,2025-05-18,2025-06-17,328.46,USD,SampleGen
INV-19996dfa-0d8a-469a-9cad-d8ddf4544e1f,ID202574,CID-141,CA-0256,2021-01-16,2021-02-15,1140.32,USD,SampleGen
INV-c9721f03-c335-4b68-adde-6267851a8b14,ID202575,CID-141,CA-0256,2021-02-20,2021-03-22,2598.86,USD,SampleGen
INV-4eabd2e2-3531-4eef-a436-9da75218e24c,ID202576,CID-141,CA-0256,2023-01-31,2023-03-02,1042.98,USD,SampleGen
INV-214b76da-f929-4c4f-ba62-110af5db9a28,ID202577,CID-141,CA-0256,2023-03-12,2023-04-11,1312.1,USD,SampleGen
INV-08e0f62c-8850-4fe9-8705-75a7c9f6b616,ID202578,CID-141,CA-0256,2024-10-16,2024-11-15,4699.78,USD,SampleGen
INV-7f4ce0ac-3664-4182-b843-5ff261669661,ID202579,CID-141,CA-0256,2025-11-06,2025-12-06,932.68,USD,SampleGen
INV-e46812bb-7fb3-4495-9bbd-43cbbb4597fc,ID202580,CID-142,CA-0258,2020-07-17,2020-08-16,1326.88,USD,SampleGen
INV-1a4e5664-b546-4064-84cd-08ad49f0a426,ID202581,CID-142,CA-0258,2021-12-20,2022-01-19,2168.62,USD,SampleGen
INV-4fbd58cf-6e6c-462e-ba03-25b889347152,ID202582,CID-142,CA-0258,2022-03-06,2022-04-05,11740.3,USD,SampleGen
INV-5e170a7a-12cd-4314-b0b4-783569724671,ID202583,CID-142,CA-0258,2024-12-14,2025-01-13,2798.24,USD,SampleGen
INV-4a55c9f4-3f56-46f7-a67c-41fe1611d4e8,ID202584,CID-142,CA-0258,2025-06-07,2025-07-07,1738.2,USD,SampleGen
INV-8decf5cf-88fa-4fa4-af22-206c3f5da57a,ID202585,CID-142,CA-0258,2025-09-09,2025-10-09,2480.28,USD,SampleGen
INV-2b72323b-d8cc-4caf-a2d3-14f14646fbd2,ID202586,CID-142,CA-0258,2026-02-07,2026-03-09,962.34,USD,SampleGen
INV-3752a46d-77eb-4986-9138-16fa32daec77,ID202587,CID-143,CA-0260,2020-11-24,2020-12-24,1583.46,USD,SampleGen
INV-5dc36b11-c5e5-4b87-ad64-cba3c67a1b94,ID202588,CID-143,CA-0260,2020-12-09,2021-01-08,722.74,USD,SampleGen
INV-aba01751-6677-414d-b1b3-600f7b0691c5,ID202589,CID-143,CA-0260,2021-04-14,2021-05-14,1284.56,USD,SampleGen
INV-27237f46-99ce-44cc-9064-79c3cd1b0f5b,ID202590,CID-143,CA-0260,2021-06-01,2021-07-01,4655.37,USD,SampleGen
INV-cfe9a69b-d040-4f63-a9fd-487a5f6e9da7,ID202591,CID-143,CA-0260,2021-09-21,2021-10-21,1905.66,USD,SampleGen
INV-35122f8d-c22f-44d7-b217-8611ba396524,ID202592,CID-143,CA-0260,2021-12-20,2022-01-19,9285.34,USD,SampleGen
INV-783e62fe-759a-493b-868a-8fcf96ffbe8b,ID202593,CID-143,CA-0260,2022-12-25,2023-01-24,5422.68,USD,SampleGen
INV-fb8dd1ef-b848-4dbb-839e-5a9accaf4407,ID202594,CID-143,CA-0260,2023-05-14,2023-06-13,3976.92,USD,SampleGen
INV-02fb981a-e8ed-41ba-8031-ff8a24f7ac52,ID202595,CID-143,CA-0260,2023-09-11,2023-10-11,1625.76,USD,SampleGen
INV-950b6531-ee20-43d8-9814-70f6f1bf983b,ID202596,CID-143,CA-0260,2023-11-30,2023-12-30,2509.92,USD,SampleGen
INV-c75ba139-0c87-4676-9398-af16a784b9eb,ID202597,CID-143,CA-0260,2024-08-20,2024-09-19,1097.88,USD,SampleGen
INV-e8d34922-cc34-404f-b874-34dfaf2765b5,ID202598,CID-143,CA-0260,2024-10-31,2024-11-30,517.1,USD,SampleGen
INV-df641f71-f481-427c-8c86-37b293b5885c,ID202599,CID-143,CA-0260,2025-02-23,2025-03-25,1759.32,USD,SampleGen
INV-098079c6-9df9-4929-b494-83f870f71107,ID202600,CID-143,CA-0260,2025-07-18,2025-08-17,977.14,USD,SampleGen
INV-8ab199b3-007e-438c-9e66-aee4e0b0579f,ID202601,CID-143,CA-0260,2025-08-03,2025-09-02,1670.4,USD,SampleGen
INV-ec801d8c-a26d-411d-af58-2b1b8c602a22,ID202602,CID-143,CA-0260,2025-12-16,2026-01-15,707.92,USD,SampleGen
INV-d1d790e3-f812-4039-b120-938449e18678,ID202603,CID-144,CA-0262,2021-05-31,2021-06-30,3624.89,USD,SampleGen
INV-1fffe8f0-9268-4107-bb1c-5025f2f08ec4,ID202604,CID-144,CA-0262,2024-03-18,2024-04-17,5185.3,USD,SampleGen
INV-7b7fd693-df2b-42d2-aad3-13a82e244d9f,ID202605,CID-144,CA-0262,2024-12-10,2025-01-09,4718.84,USD,SampleGen
INV-c4d731ec-b70a-4e01-b22a-9852cf11899f,ID202606,CID-144,CA-0262,2025-05-27,2025-06-26,5087.84,USD,SampleGen
INV-4cb91e84-e8eb-427b-88e7-eb9846dfcd5a,ID202607,CID-144,CA-0262,2025-06-15,2025-07-15,733.34,USD,SampleGen
INV-5986954e-44cd-4f7a-8cf9-215aeeb88b34,ID202608,CID-144,CA-0262,2025-07-04,2025-08-03,483.2,USD,SampleGen
INV-67bb39ac-f13f-4f37-8abb-22ac4b6bc159,ID202609,CID-144,CA-0262,2026-02-11,2026-03-13,1348.22,USD,SampleGen
INV-af6f37b3-d296-4741-abe9-480ca3cf9f1a,ID202610,CID-145,CA-1494,2020-02-22,2020-03-23,2823.64,USD,SampleGen
INV-1a391b6c-8f11-448b-8be4-3f9d3f9717d2,ID202611,CID-145,CA-1494,2020-09-05,2020-10-05,928.48,USD,SampleGen
INV-4e88d702-c51b-4bb1-a380-51d5bef81751,ID202612,CID-145,CA-1494,2021-11-11,2021-12-11,4214.32,USD,SampleGen
INV-b035eeb7-727e-410d-9f48-b07295714a8c,ID202613,CID-145,CA-1494,2021-12-20,2022-01-19,2272.44,USD,SampleGen
INV-c54a0142-73e1-430d-bd59-2fdc32711879,ID202614,CID-145,CA-1494,2023-08-08,2023-09-07,1025.78,USD,SampleGen
INV-fed25619-db84-4c43-9156-252775ba1b0a,ID202615,CID-145,CA-1494,2024-02-19,2024-03-20,1081.04,USD,SampleGen
INV-ee1b0752-9f26-4cdf-8ada-67e022dd5eb0,ID202616,CID-145,CA-1494,2024-05-21,2024-06-20,1555.88,USD,SampleGen
INV-3ddf0ab7-cc96-4968-89ad-c24e999da93d,ID202617,CID-145,CA-1494,2025-10-16,2025-11-15,1369.32,USD,SampleGen
INV-c01b9806-68cb-44e8-9cd5-283e3a258cb9,ID202618,CID-146,CA-0265,2020-01-07,2020-02-06,553.14,USD,SampleGen
INV-a4363123-34be-4fe9-aa89-79fcd4e55383,ID202619,CID-146,CA-0265,2020-05-21,2020-06-20,3451.08,USD,SampleGen
INV-1b03df72-9a18-48d6-b2ee-ce73171289f8,ID202620,CID-146,CA-0265,2020-06-07,2020-07-07,1354.56,USD,SampleGen
INV-9dfe5927-47ab-41fb-9448-6daabef33287,ID202621,CID-146,CA-0265,2020-07-24,2020-08-23,2849.18,USD,SampleGen
INV-1c38ee83-6e9b-4660-a326-6e55592b1298,ID202622,CID-146,CA-0265,2020-09-26,2020-10-26,627.4,USD,SampleGen
INV-5a964533-f3d5-4bd0-9ef2-aaa6ab6f1fd4,ID202623,CID-146,CA-0265,2020-12-14,2021-01-13,6126.62,USD,SampleGen
INV-978a1b9f-48d1-4a1c-b182-26dffe714807,ID202624,CID-146,CA-0265,2021-12-08,2022-01-07,5405.74,USD,SampleGen
INV-404c6a68-02db-4923-82f4-d83fceb7ef99,ID202625,CID-146,CA-0265,2022-11-10,2022-12-10,2234.24,USD,SampleGen
INV-7148473a-690f-4a78-a60e-8868b150f224,ID202626,CID-146,CA-0265,2024-07-10,2024-08-09,712.22,USD,SampleGen
INV-8f277bc0-db1f-42fc-b9b2-8634b4142a96,ID202627,CID-146,CA-0265,2024-08-03,2024-09-02,680.38,USD,SampleGen
INV-1865850c-2627-41c2-8c3c-0eb488ca7cad,ID202628,CID-146,CA-0265,2025-03-17,2025-04-16,4320.36,USD,SampleGen
INV-b15c5c89-e3e2-460e-99c2-4fc30a6f72a1,ID202629,CID-146,CA-0265,2025-06-27,2025-07-27,3283.64,USD,SampleGen
INV-71b80754-cd88-41c7-b1e4-94b06dbad445,ID202630,CID-146,CA-0265,2025-08-02,2025-09-01,4085.06,USD,SampleGen
INV-d839fb18-1724-4cb1-a538-98ef77f43b24,ID202631,CID-146,CA-0265,2025-09-27,2025-10-27,1144.68,USD,SampleGen
INV-d1bb44f6-3e7f-4519-96ec-4624c77c0897,ID202632,CID-146,CA-0265,2025-10-29,2025-11-28,3909.12,USD,SampleGen
INV-4bce14e2-f437-4264-bfcd-0a1a1d91fbc9,ID202633,CID-146,CA-0265,2025-11-28,2025-12-28,599.8,USD,SampleGen
INV-932c1615-ad24-478e-acfa-f4da00d1e8e6,ID202634,CID-146,CA-0265,2025-12-30,2026-01-29,1418.16,USD,SampleGen
INV-b39c67a4-8b57-4ce2-b2e5-6afb073ab44a,ID202635,CID-146,CA-0265,2026-01-30,2026-03-01,1903.7,USD,SampleGen
INV-253503ed-0faa-4a3a-8b1b-c4c717906db2,ID202636,CID-146,CA-0265,2026-02-06,2026-03-08,782.16,USD,SampleGen
INV-f237e99e-f114-4efb-9764-01a4372352e4,ID202637,CID-147,CA-0267,2020-06-03,2020-07-03,2446.32,USD,SampleGen
INV-58a6899e-3d1a-4ec1-b666-c1439b2c0c24,ID202638,CID-147,CA-0267,2020-09-01,2020-10-01,2471.74,USD,SampleGen
INV-850c5956-95ef-4f7f-b699-fe57fd33116f,ID202639,CID-147,CA-0267,2020-09-12,2020-10-12,1640.76,USD,SampleGen
INV-46b8d42d-6229-462e-83af-775e78e5d5b8,ID202640,CID-147,CA-0267,2021-01-05,2021-02-04,4210.1,USD,SampleGen
INV-2a768f08-c09a-4972-af50-393484b61463,ID202641,CID-147,CA-0267,2021-02-26,2021-03-28,298.82,USD,SampleGen
INV-996346bd-c7bf-432f-8d35-3613c2d38711,ID202642,CID-147,CA-0267,2021-05-08,2021-06-07,975.04,USD,SampleGen
INV-41220606-662d-49ed-bc00-acb94f0528c4,ID202643,CID-147,CA-0267,2022-01-21,2022-02-20,381.56,USD,SampleGen
INV-3abb76b4-97dd-4271-9429-b28e738867fb,ID202644,CID-147,CA-0267,2023-02-16,2023-03-18,1015.38,USD,SampleGen
INV-0cb8695c-39da-491a-9862-85064bd2935d,ID202645,CID-147,CA-0267,2023-06-11,2023-07-11,451.38,USD,SampleGen
INV-1aa05764-3b81-4a56-9914-9c241dffa8fa,ID202646,CID-147,CA-0267,2024-03-04,2024-04-03,3198.92,USD,SampleGen
INV-88a9874c-823a-4c2d-9945-53a563007b95,ID202647,CID-147,CA-0267,2024-04-20,2024-05-20,271.28,USD,SampleGen
INV-0a816626-de49-4155-b70c-5bf967f4339b,ID202648,CID-147,CA-0267,2024-05-09,2024-06-08,4142.32,USD,SampleGen
INV-a8fd90d0-a3b5-4c8c-a3ab-f4971ba61800,ID202649,CID-147,CA-0267,2024-09-14,2024-10-14,2374.24,USD,SampleGen
INV-1eaab4a0-ee02-4a00-9fe2-ce17e4e4cc99,ID202650,CID-147,CA-0267,2024-10-31,2024-11-30,4188.96,USD,SampleGen
INV-0d825d60-269c-41ae-aafe-5d6cb236043c,ID202651,CID-147,CA-0267,2024-12-26,2025-01-25,824.44,USD,SampleGen
INV-c1172b65-d557-4227-85ab-533b6485bd4e,ID202652,CID-147,CA-0267,2025-02-04,2025-03-06,7496.08,USD,SampleGen
INV-065257b7-b738-4a9d-bd58-7af1a2830b82,ID202653,CID-147,CA-0267,2025-04-07,2025-05-07,580.78,USD,SampleGen
INV-39d49618-d83b-4952-b574-204f512f56d1,ID202654,CID-147,CA-0267,2025-09-01,2025-10-01,1225.2,USD,SampleGen
INV-93cfb11a-8ed3-44b0-99ce-2d28a37aa969,ID202655,CID-147,CA-0267,2025-09-23,2025-10-23,3654.64,USD,SampleGen
INV-9a6714fa-b0f4-4d4e-aff9-9f9ca9edf43d,ID202656,CID-147,CA-0267,2025-12-28,2026-01-27,3603.76,USD,SampleGen
INV-64de6842-45de-4bc9-a4bb-329269abc06b,ID202657,CID-148,CA-1495,2022-03-23,2022-04-22,856.32,USD,SampleGen
INV-4c7175f1-c2ce-44dd-9b76-22d4aaceff78,ID202658,CID-148,CA-1495,2022-09-11,2022-10-11,1312.08,USD,SampleGen
INV-621269c4-646f-4246-9765-ad3f7188d316,ID202659,CID-148,CA-1495,2023-04-15,2023-05-15,1890.84,USD,SampleGen
INV-c2e9bf2a-109b-4551-a9f5-54cb471fa312,ID202660,CID-148,CA-1495,2023-09-16,2023-10-16,2026.48,USD,SampleGen
INV-46cec0ed-15e0-4ac9-8483-12285a6f3fc6,ID202661,CID-148,CA-1495,2024-12-21,2025-01-20,1901.4,USD,SampleGen
INV-d18e1ce1-e41b-4135-93ec-3eb25f18c6d9,ID202662,CID-148,CA-1495,2025-03-29,2025-04-28,801.16,USD,SampleGen
INV-7b8aa727-5704-4032-9c8f-0ae2b6ef7777,ID202663,CID-148,CA-1495,2025-08-24,2025-09-23,1263.42,USD,SampleGen
INV-f644c99f-434e-4318-99fc-cb60df5b53ae,ID202664,CID-148,CA-1495,2025-12-25,2026-01-24,1753.02,USD,SampleGen
INV-d1b1e2a7-e1e3-4432-809f-a61cd04b85c7,ID202665,CID-149,CA-0270,2020-01-06,2020-02-05,3671.64,USD,SampleGen
INV-882f3586-e4c1-434d-bcae-e40f7779d264,ID202666,CID-149,CA-0270,2020-04-15,2020-05-15,394.22,USD,SampleGen
INV-1a7344cd-4646-4764-b3df-f7427f1e4363,ID202667,CID-149,CA-0270,2020-08-20,2020-09-19,1305.66,USD,SampleGen
INV-7aaf6377-2384-4e8a-8e54-16073d817bab,ID202668,CID-149,CA-0270,2020-09-26,2020-10-26,415.42,USD,SampleGen
INV-fc779867-a1ba-4c8f-a820-8c5258310000,ID202669,CID-149,CA-0270,2020-10-08,2020-11-07,1068.24,USD,SampleGen
INV-641beed5-62e3-496b-9402-18a452bea5c2,ID202670,CID-149,CA-0270,2020-11-22,2020-12-22,900.78,USD,SampleGen
INV-e20f5a55-c343-45f9-8268-e78cb584dc67,ID202671,CID-149,CA-0270,2020-12-16,2021-01-15,584.96,USD,SampleGen
INV-93b29101-8306-450b-8183-95c5cbae8df6,ID202672,CID-149,CA-0270,2021-03-07,2021-04-06,2221.6,USD,SampleGen
INV-ffb9f9cf-db9c-4b87-bacb-4c67bb82a35e,ID202673,CID-149,CA-0270,2021-04-16,2021-05-16,972.94,USD,SampleGen
INV-f1fcdade-e764-4e76-aa32-37754cc28e5d,ID202674,CID-149,CA-0270,2021-05-12,2021-06-11,1399.0,USD,SampleGen
INV-ce9ef4d7-8c01-4745-b942-77c438901f6a,ID202675,CID-149,CA-0270,2021-07-29,2021-08-28,1971.46,USD,SampleGen
INV-ea8ee236-e620-46be-968c-a59971723d7f,ID202676,CID-149,CA-0270,2021-08-22,2021-09-21,2352.98,USD,SampleGen
INV-51689a2b-0977-4ab6-9e1a-cc6b96c243ab,ID202677,CID-149,CA-0270,2021-11-01,2021-12-01,1051.34,USD,SampleGen
INV-951be56a-99ff-4e40-87ed-dee72652f629,ID202678,CID-149,CA-0270,2021-11-29,2021-12-29,1263.24,USD,SampleGen
INV-81ff9798-a60d-4745-a257-354e77e11f51,ID202679,CID-149,CA-0270,2021-12-13,2022-01-12,599.82,USD,SampleGen
INV-dabe9efc-0c2f-4cfb-a3b5-aee1d29165e6,ID202680,CID-149,CA-0270,2022-07-30,2022-08-29,1899.36,USD,SampleGen
INV-4cf75413-d577-4a80-9444-f9eaa4a2bc10,ID202681,CID-149,CA-0270,2022-10-05,2022-11-04,1695.82,USD,SampleGen
INV-a83b701e-f1be-4264-adff-d076ce77371d,ID202682,CID-149,CA-0270,2023-03-21,2023-04-20,1008.9,USD,SampleGen
INV-0440b8f3-178c-4f1d-981f-6aeb0fa2893b,ID202683,CID-149,CA-0270,2023-06-06,2023-07-06,491.68,USD,SampleGen
INV-26402bcd-b0ca-46bc-bbb7-58838d0f8b6f,ID202684,CID-149,CA-0270,2023-07-23,2023-08-22,1888.82,USD,SampleGen
INV-02d44fe9-0a82-4e19-97ea-378492a4bedd,ID202685,CID-149,CA-0270,2023-08-15,2023-09-14,254.32,USD,SampleGen
INV-4d6f8d5e-7a56-4919-8828-42f351cfcf5f,ID202686,CID-149,CA-0270,2023-11-23,2023-12-23,3396.02,USD,SampleGen
INV-c002cdf1-82c0-41ea-a440-e14c707d6e95,ID202687,CID-149,CA-0270,2023-12-05,2024-01-04,4964.84,USD,SampleGen
INV-d0a61f51-c891-4141-b399-cdda822b108d,ID202688,CID-149,CA-0270,2024-02-21,2024-03-22,2416.68,USD,SampleGen
INV-e603262b-2c2a-403e-a34d-2bd38bf73904,ID202689,CID-149,CA-0270,2024-04-01,2024-05-01,1623.74,USD,SampleGen
INV-f8f07538-0883-4690-982a-7136f8caea89,ID202690,CID-149,CA-0270,2024-04-05,2024-05-05,6232.58,USD,SampleGen
INV-04261ac4-4e3d-4a5d-aef0-0f6130b98a2a,ID202691,CID-149,CA-0270,2024-05-20,2024-06-19,3493.54,USD,SampleGen
INV-62992c66-b77e-4e65-98a5-49b6997d9bcd,ID202692,CID-149,CA-0270,2024-07-11,2024-08-10,932.62,USD,SampleGen
INV-2eb5d8c9-07fd-452e-a965-10d52e65e638,ID202693,CID-149,CA-0270,2024-08-21,2024-09-20,438.7,USD,SampleGen
INV-bca19ef6-3bb8-4cd4-a257-982bb9e4ca2f,ID202694,CID-149,CA-0270,2024-08-02,2024-09-01,1632.16,USD,SampleGen
INV-8a71c8e3-722d-433f-88b6-16a5e77d549c,ID202695,CID-149,CA-0270,2024-09-22,2024-10-22,3796.78,USD,SampleGen
INV-15d34cef-1911-4685-a1b2-4992a10cf55b,ID202696,CID-149,CA-0270,2024-10-28,2024-11-27,2225.76,USD,SampleGen
INV-575dd388-348c-4643-9a0b-1f07e51dd38f,ID202697,CID-149,CA-0270,2024-12-03,2025-01-02,1231.48,USD,SampleGen
