InvoiceId,InvoiceNumber,CustomerId,CustomerAccountId,InvoiceDate,DueDate,InvoiceAmount,IsoCurrencyCode,CreatedBy
INV-28c4587b-2e2b-422b-9770-bd20e1a75807,ID200734,CID-036,CA-0063,2025-11-18,2025-12-18,1950.26,USD,SampleGen
INV-885d0e9b-3412-48f1-977e-6657d05273af,ID200735,CID-036,CA-0063,2025-12-14,2026-01-13,4417.96,USD,SampleGen
INV-539c1434-d302-4c67-a117-c976d2b2aecf,ID200736,CID-036,CA-0063,2025-12-09,2026-01-08,7504.56,USD,SampleGen
INV-3855371d-c52a-4b6c-82bd-7a4b1c6ba54d,ID200737,CID-036,CA-0063,2025-12-23,2026-01-22,2272.44,USD,SampleGen
INV-03acbbcd-3152-4638-a851-2c205843f516,ID200738,CID-036,CA-0063,2025-12-19,2026-01-18,818.1,USD,SampleGen
INV-2229bd90-5fb8-4b39-afe7-e5dc4278790f,ID200739,CID-036,CA-0063,2026-01-15,2026-02-14,3695.02,USD,SampleGen
INV-5911e3f4-28bf-49ef-8691-9f8e8ac24ce7,ID200740,CID-036,CA-0063,2026-01-29,2026-02-28,5418.6,USD,SampleGen
INV-5e1ca9ac-db5c-464b-8af0-5d4819f7a63f,ID200741,CID-036,CA-0063,2026-02-07,2026-03-09,1661.94,USD,SampleGen
INV-fe6f5628-4036-496e-a0d5-6947e769f01b,ID200742,CID-036,CA-0063,2026-02-09,2026-03-11,1042.96,USD,SampleGen
INV-1a6ecad7-6b56-41d7-8dba-3095f215e0b6,ID200743,CID-036,CA-0063,2026-02-18,2026-03-20,2643.44,USD,SampleGen
INV-ca10e5cc-fb48-4afe-83bd-b78d9412e938,ID200744,CID-036,CA-0063,2026-03-03,2026-04-02,1950.24,USD,SampleGen
INV-95f649c0-6498-4a94-9b88-7867c6a49b43,ID200745,CID-036,CA-0063,2026-03-03,2026-04-02,2198.22,USD,SampleGen
INV-86826f2f-98d7-45ac-a132-9bba61013e5e,ID200746,CID-036,CA-0063,2026-03-02,2026-04-01,911.46,USD,SampleGen
INV-4338e53c-dce3-44ce-96f2-31a435664c98,ID200747,CID-037,CA-0065,2025-03-24,2025-04-23,1252.7,USD,SampleGen
INV-e2339425-ffe4-4563-9c30-2f2dac6cb67e,ID200748,CID-037,CA-0065,2025-04-28,2025-05-28,1890.82,USD,SampleGen
INV-1348ef0c-7ef9-438c-9b69-f361ff3ea6c3,ID200749,CID-037,CA-0065,2025-05-20,2025-06-19,4337.26,USD,SampleGen
INV-cf5b25a9-b28a-44f0-9204-258f04a95179,ID200750,CID-037,CA-0065,2025-07-04,2025-08-03,1865.4,USD,SampleGen
INV-9299656d-eb86-48ae-ae3f-cd73e00a8c29,ID200751,CID-037,CA-0065,2025-09-15,2025-10-15,784.26,USD,SampleGen
INV-9f9cb023-e7c6-4704-a5ad-849ae2f5ab61,ID200752,CID-037,CA-0065,2025-11-07,2025-12-07,3945.1,USD,SampleGen
INV-59c7f6bb-e6d5-404f-a3ec-e132ee39af10,ID200753,CID-037,CA-0065,2025-12-30,2026-01-29,1102.24,USD,SampleGen
INV-5e8c4189-56e0-4826-a016-20424895d196,ID200754,CID-037,CA-0065,2025-12-11,2026-01-10,5015.74,USD,SampleGen
INV-c874b39c-5b0d-44f2-a5e6-8a3b9a1a3fd3,ID200755,CID-037,CA-0065,2026-01-10,2026-02-09,4574.68,USD,SampleGen
INV-40420695-c441-4ded-83e3-3fd12c3981bf,ID200756,CID-037,CA-0065,2026-02-16,2026-03-18,771.56,USD,SampleGen
INV-1c383ede-8585-42cd-a782-fad4e7cd41e7,ID200757,CID-037,CA-0065,2026-03-03,2026-04-02,390.0,USD,SampleGen
INV-05cd7f73-751b-45ac-849a-657f679da756,ID200758,CID-038,CA-0067,2025-04-01,2025-05-01,6050.22,USD,SampleGen
INV-74ccbfcb-6c39-4d67-a79a-7416e8ec87b0,ID200759,CID-038,CA-0067,2025-04-21,2025-05-21,2980.52,USD,SampleGen
INV-8c3ccc2f-aba8-46df-9fd7-439a58fe9331,ID200760,CID-038,CA-0067,2025-05-13,2025-06-12,5931.54,USD,SampleGen
INV-116e4637-a20e-46f8-9cb6-4d18c7535af1,ID200761,CID-038,CA-0067,2025-06-16,2025-07-16,419.64,USD,SampleGen
INV-5dc6f450-1c73-4166-bdd0-134ef7325097,ID200762,CID-038,CA-0067,2025-10-07,2025-11-06,1780.68,USD,SampleGen
INV-9180da0a-9cc6-40db-9c88-e9195df029f3,ID200763,CID-038,CA-0067,2025-11-25,2025-12-25,2855.4,USD,SampleGen
INV-d0d03214-7e55-4585-ba24-b5b2bad86d4a,ID200764,CID-038,CA-0067,2025-12-21,2026-01-20,890.26,USD,SampleGen
INV-f56670d8-060e-4194-a34b-54b178b55aae,ID200765,CID-038,CA-0067,2025-12-09,2026-01-08,529.88,USD,SampleGen
INV-02e4f577-d8a3-443f-8ea4-623010540afe,ID200766,CID-038,CA-0067,2026-01-28,2026-02-27,3493.64,USD,SampleGen
INV-77bdd830-05fe-4dae-bc2e-1948375a01f2,ID200767,CID-038,CA-0067,2026-02-02,2026-03-04,3222.14,USD,SampleGen
INV-6b5ddfe3-c00c-427d-b8a8-046173706c95,ID200768,CID-038,CA-0067,2026-03-03,2026-04-02,1526.24,USD,SampleGen
INV-5809cea2-2d91-4bd1-a6f5-e0f1bdeed1b9,ID200769,CID-038,CA-0067,2026-03-02,2026-04-01,2001.2,USD,SampleGen
INV-6874bfd4-caf5-45cc-b72a-884e42364ed8,ID200770,CID-039,CA-0069,2025-01-27,2025-02-26,292.5,USD,SampleGen
INV-727141ef-054f-4291-bd2d-baf0b17bfd92,ID200771,CID-039,CA-0069,2025-01-08,2025-02-07,1770.06,USD,SampleGen
INV-aa4fad35-ebc2-453c-acef-f850bd676e20,ID200772,CID-039,CA-0069,2025-02-24,2025-03-26,8509.38,USD,SampleGen
INV-9f9483b2-bb77-44a0-9f83-6d2172081eda,ID200773,CID-039,CA-0069,2025-02-05,2025-03-07,690.92,USD,SampleGen
INV-ee1b59c7-578a-4cb0-9b6b-239a3ca9fed6,ID200774,CID-039,CA-0069,2025-02-20,2025-03-22,1059.74,USD,SampleGen
INV-c8d5609a-36f7-457f-800c-eec27e34ff11,ID200775,CID-039,CA-0069,2025-03-15,2025-04-14,1935.34,USD,SampleGen
INV-68954cd8-938a-4f14-8a75-ce3d2ed65ab0,ID200776,CID-039,CA-0069,2025-03-04,2025-04-03,964.36,USD,SampleGen
INV-ae4d10f5-1ed6-4bb1-a20e-560586ff9030,ID200777,CID-039,CA-0069,2025-03-06,2025-04-05,7008.42,USD,SampleGen
INV-4bb1fd4c-f17c-4453-a425-3a35803492d4,ID200778,CID-039,CA-0069,2025-04-29,2025-05-29,2764.38,USD,SampleGen
INV-ce2852d9-7cb3-4b2b-b0b7-2bba711efa3d,ID200779,CID-039,CA-0069,2025-04-09,2025-05-09,1507.02,USD,SampleGen
INV-098007fa-7505-4f17-96bf-1721d4fb39ae,ID200780,CID-039,CA-0069,2025-04-03,2025-05-03,2459.08,USD,SampleGen
INV-06a16e1b-4ced-47e9-8a25-20b4b72685c8,ID200781,CID-039,CA-0069,2025-05-26,2025-06-25,5744.94,USD,SampleGen
INV-336363d1-665f-42b7-9f59-c6c72b5a59e3,ID200782,CID-039,CA-0069,2025-05-09,2025-06-08,1899.36,USD,SampleGen
INV-61fa4bd2-bd00-41ff-a923-88ff6674c248,ID200783,CID-039,CA-0069,2025-05-09,2025-06-08,542.56,USD,SampleGen
INV-d7b3481d-12c2-4474-bc02-d94a5f512b9a,ID200784,CID-039,CA-0069,2025-05-25,2025-06-24,271.28,USD,SampleGen
INV-510c28c1-b767-4138-baba-17b92920dc6f,ID200785,CID-039,CA-0069,2025-06-07,2025-07-07,540.5,USD,SampleGen
INV-ce6c5b78-bc8f-42a6-b2dd-a4f82d8c089f,ID200786,CID-039,CA-0069,2025-06-11,2025-07-11,763.04,USD,SampleGen
INV-c576c8ce-fee3-4f58-9b70-69a322730bc6,ID200787,CID-039,CA-0069,2025-07-19,2025-08-18,896.5,USD,SampleGen
INV-0123d311-711f-4494-8afa-f5e1728b071c,ID200788,CID-039,CA-0069,2025-08-28,2025-09-27,485.3,USD,SampleGen
INV-1d919154-1917-4dbc-843f-7f7297183678,ID200789,CID-039,CA-0069,2025-08-18,2025-09-17,3904.9,USD,SampleGen
INV-98838918-49e2-4600-92cd-12df5965cade,ID200790,CID-039,CA-0069,2025-09-14,2025-10-14,1042.84,USD,SampleGen
INV-8427c89a-de12-464b-bf79-589fe8440bba,ID200791,CID-039,CA-0069,2025-09-13,2025-10-13,958.12,USD,SampleGen
INV-128bcd35-bde4-4168-aec0-f7ad8f44fd01,ID200792,CID-039,CA-0069,2025-11-01,2025-12-01,1265.42,USD,SampleGen
INV-f59bdeb8-bc23-463f-8f54-848b917517a9,ID200793,CID-039,CA-0069,2025-10-11,2025-11-10,1907.8,USD,SampleGen
INV-b9f6f456-3f5d-47c4-9e4c-dc4828baeba6,ID200794,CID-039,CA-0069,2025-10-05,2025-11-04,4307.66,USD,SampleGen
INV-7814d5c1-17d7-4a9f-9204-aefb3f83d688,ID200795,CID-039,CA-0069,2025-11-24,2025-12-24,1839.94,USD,SampleGen
INV-56e753d6-3db9-42c0-a039-c764c2cf9259,ID200796,CID-039,CA-0069,2025-11-05,2025-12-05,5740.74,USD,SampleGen
INV-e30c4b81-0c48-4efc-90d6-fa0b4e7c899e,ID200797,CID-039,CA-0069,2025-11-24,2025-12-24,1318.5,USD,SampleGen
INV-d001d808-b05f-46b5-9d6f-1a10dad2ff5d,ID200798,CID-039,CA-0069,2025-11-28,2025-12-28,1015.38,USD,SampleGen
INV-6372bff6-2483-41ed-95ff-694da1a5faee,ID200799,CID-039,CA-0069,2025-11-30,2025-12-30,3777.54,USD,SampleGen
INV-1f0dee54-a72b-4ed3-b90b-960a77d0c394,ID200800,CID-039,CA-0069,2026-01-01,2026-01-31,1496.62,USD,SampleGen
INV-c5c6363a-e698-466c-85cf-1f1c316cbdd5,ID200801,CID-039,CA-0069,2025-12-26,2026-01-25,779.92,USD,SampleGen
INV-bf2fc813-83d5-4509-86bf-eeaab323d39f,ID200802,CID-039,CA-0069,2025-12-06,2026-01-05,3480.86,USD,SampleGen
INV-29ba99b9-b803-4f0a-9fbe-427266f916dc,ID200803,CID-039,CA-0069,2025-12-28,2026-01-27,1004.76,USD,SampleGen
INV-88c5dab9-47e8-4abd-93e8-3a76716e6040,ID200804,CID-039,CA-0069,2026-01-01,2026-01-31,864.8,USD,SampleGen
INV-932fe9a5-0da1-4720-b5bc-640b702374e0,ID200805,CID-039,CA-0069,2025-12-03,2026-01-02,1216.76,USD,SampleGen
INV-d60d174a-b813-496e-b304-3d402c8037b0,ID200806,CID-039,CA-0069,2025-12-30,2026-01-29,2386.96,USD,SampleGen
INV-272b7a8a-c6d0-4a3d-83e7-88532d74328f,ID200807,CID-039,CA-0069,2025-12-29,2026-01-28,6050.22,USD,SampleGen
INV-5e281f80-d306-46d2-b215-16f2c4703d05,ID200808,CID-039,CA-0069,2025-12-30,2026-01-29,3281.64,USD,SampleGen
INV-ea36cde3-1af2-49ce-9de5-44e34fb5cfbf,ID200809,CID-039,CA-0069,2025-12-12,2026-01-11,688.86,USD,SampleGen
INV-1f832d61-f931-4a1c-a2ea-b17702bab87b,ID200810,CID-039,CA-0069,2026-01-06,2026-02-05,635.84,USD,SampleGen
INV-d53d541f-fd70-4e1f-b709-5fd270f0d21e,ID200811,CID-039,CA-0069,2026-01-24,2026-02-23,3230.74,USD,SampleGen
INV-d649e961-c603-4b57-9df4-54fa0410f926,ID200812,CID-039,CA-0069,2026-01-06,2026-02-05,2170.64,USD,SampleGen
INV-2e452788-9b12-4db7-aed5-6d49f201ada7,ID200813,CID-039,CA-0069,2026-01-18,2026-02-17,184.38,USD,SampleGen
INV-430118fa-4b0a-4596-9d33-a29fbed08dba,ID200814,CID-039,CA-0069,2026-01-17,2026-02-16,903.1,USD,SampleGen
INV-d398f88c-a6f2-472d-a54a-88c4258e6e07,ID200815,CID-039,CA-0069,2026-02-22,2026-03-24,3858.24,USD,SampleGen
INV-4db62982-1b08-42e7-a33b-a92f0d4a9cdc,ID200816,CID-039,CA-0069,2026-02-23,2026-03-25,1468.94,USD,SampleGen
INV-9b1ad505-e69f-43f9-bd7f-52e65b8f9b94,ID200817,CID-039,CA-0069,2026-02-15,2026-03-17,3667.48,USD,SampleGen
INV-55b11e4f-5a67-4c99-b0cc-f0bbbe1fad55,ID200818,CID-039,CA-0069,2026-02-26,2026-03-28,2857.6,USD,SampleGen
INV-dc8ca350-e51d-40de-81ae-751262e7db15,ID200819,CID-039,CA-0069,2026-02-05,2026-03-07,464.16,USD,SampleGen
INV-f4df3ed5-46d5-490f-b535-c9975bb2d0a5,ID200820,CID-039,CA-0069,2026-02-22,2026-03-24,767.34,USD,SampleGen
INV-95fac93c-2dc8-49ee-a3aa-11d615a731a2,ID200821,CID-039,CA-0069,2026-03-01,2026-03-31,6321.58,USD,SampleGen
INV-ea2b5bc8-95d8-4209-8b36-1d7f13497edc,ID200822,CID-039,CA-0069,2026-03-03,2026-04-02,1865.34,USD,SampleGen
INV-9f1e7b91-f514-4da7-b195-5637ecb57bb4,ID200823,CID-039,CA-0069,2026-03-02,2026-04-01,6503.92,USD,SampleGen
INV-3f8a21c5-a781-40b1-94e0-0751bbde6ed2,ID200824,CID-039,CA-0069,2026-03-03,2026-04-02,644.34,USD,SampleGen
INV-e9590581-e847-47bd-9f46-a48fe646b6f3,ID200825,CID-039,CA-0069,2026-03-03,2026-04-02,419.64,USD,SampleGen
INV-2b121bf5-507f-4467-9597-7e40268de25a,ID200826,CID-039,CA-0069,2026-03-03,2026-04-02,4793.08,USD,SampleGen
INV-87954ef0-3b6e-4f3f-8604-f1cde6a0db7f,ID200827,CID-039,CA-0069,2026-03-03,2026-04-02,2255.46,USD,SampleGen
INV-cbee3ec2-8627-4d87-8a42-f1de61069b43,ID200828,CID-039,CA-0069,2026-03-03,2026-04-02,3425.68,USD,SampleGen
INV-0ae32f19-fcdf-494f-b401-4528bc9456d4,ID200829,CID-039,CA-0069,2026-03-02,2026-04-01,553.14,USD,SampleGen
INV-89c88091-710b-4a63-8f0c-1dff07567d63,ID200830,CID-040,CA-0071,2025-01-28,2025-02-27,716.48,USD,SampleGen
INV-7c3a9f27-4061-424e-8ec2-a165f338b8a6,ID200831,CID-040,CA-0071,2025-02-24,2025-03-26,464.14,USD,SampleGen
INV-17ce8613-a1d0-4bc4-971f-f0381679b747,ID200832,CID-040,CA-0071,2025-03-26,2025-04-25,864.72,USD,SampleGen
INV-110b339d-9009-440a-83f7-122898181207,ID200833,CID-040,CA-0071,2025-05-01,2025-05-31,3667.48,USD,SampleGen
INV-d6741ec8-c687-4c4b-a1d1-82acfef104bc,ID200834,CID-040,CA-0071,2025-05-22,2025-06-21,1309.92,USD,SampleGen
INV-81d2a5f4-96bc-4a27-95b9-b775b59fca13,ID200835,CID-040,CA-0071,2025-06-04,2025-07-04,2798.14,USD,SampleGen
INV-97e6da24-2b5e-480f-855d-9fe04af1e06c,ID200836,CID-040,CA-0071,2025-08-11,2025-09-10,1343.86,USD,SampleGen
INV-8416df56-e7f3-4ca5-ad22-efed81df9368,ID200837,CID-040,CA-0071,2025-09-21,2025-10-21,1598.26,USD,SampleGen
INV-3472064e-00a2-4b18-9bc8-90c8d43ea45f,ID200838,CID-040,CA-0071,2025-10-06,2025-11-05,1138.2,USD,SampleGen
INV-ff789307-52d0-4383-b6d6-d2d05f304866,ID200839,CID-040,CA-0071,2025-11-11,2025-12-11,860.64,USD,SampleGen
INV-1e075f7d-8bd0-4e1a-ac7c-bb2277ae3bcb,ID200840,CID-040,CA-0071,2025-11-02,2025-12-02,657.0,USD,SampleGen
INV-71d653f5-102d-470d-961e-863513bf585c,ID200841,CID-040,CA-0071,2025-12-31,2026-01-30,1454.18,USD,SampleGen
INV-f8adfe5a-6972-4543-b440-e0dc54649e1d,ID200842,CID-040,CA-0071,2025-12-04,2026-01-03,2844.8,USD,SampleGen
INV-734072fb-526d-4a5d-9103-79afd5a78747,ID200843,CID-040,CA-0071,2025-12-26,2026-01-25,1912.02,USD,SampleGen
INV-489e1e6e-7c77-4d66-842e-0129c7772dcd,ID200844,CID-040,CA-0071,2025-12-22,2026-01-21,2013.9,USD,SampleGen
INV-993d35dc-b1ed-4deb-8381-4d80dfd871e2,ID200845,CID-040,CA-0071,2026-01-28,2026-02-27,1305.84,USD,SampleGen
INV-7b60728e-fa29-4a64-b3d6-14a25c752bfe,ID200846,CID-040,CA-0071,2026-01-12,2026-02-11,4515.5,USD,SampleGen
INV-12d97c73-7fdf-4f1f-b6c8-31362a0e9eb5,ID200847,CID-040,CA-0071,2026-02-10,2026-03-12,1110.66,USD,SampleGen
INV-8f0622a2-30f9-4930-8f32-df0543946d16,ID200848,CID-040,CA-0071,2026-02-15,2026-03-17,1093.84,USD,SampleGen
INV-8789aece-9cd0-4021-b022-41a0db7432c9,ID200849,CID-040,CA-0071,2026-02-28,2026-03-30,2505.6,USD,SampleGen
INV-5ed582be-c215-4852-a10f-96a98919ddd6,ID200850,CID-040,CA-0071,2026-03-03,2026-04-02,428.12,USD,SampleGen
INV-2c6bd561-03da-421f-8187-d22dd81e3d0c,ID200851,CID-040,CA-0071,2026-03-02,2026-04-01,1593.96,USD,SampleGen
INV-d659a00b-998e-4b12-9ca5-fdde3af87458,ID200852,CID-040,CA-0071,2026-03-03,2026-04-02,3103.52,USD,SampleGen
INV-ac434059-79a8-4880-838d-f99493efe5c9,ID200853,CID-041,CA-0073,2025-01-26,2025-02-25,3514.86,USD,SampleGen
INV-5b7ffea4-933c-43bf-b0c0-c5510ec6a0c1,ID200854,CID-041,CA-0073,2025-02-27,2025-03-29,1261.16,USD,SampleGen
INV-0c5edb70-3490-4d2f-8b06-1747cfc09e86,ID200855,CID-041,CA-0073,2025-03-15,2025-04-14,1180.66,USD,SampleGen
INV-a9020865-ef5e-4dff-9737-d5cead7c28b8,ID200856,CID-041,CA-0073,2025-03-25,2025-04-24,449.28,USD,SampleGen
INV-f03aafd0-ce20-4364-b78b-cdd9221bdd1c,ID200857,CID-041,CA-0073,2025-04-08,2025-05-08,250.08,USD,SampleGen
INV-3fd46ca1-ce19-434b-a9ad-69276c8bbf24,ID200858,CID-041,CA-0073,2025-04-26,2025-05-26,1356.7,USD,SampleGen
INV-57c1eacf-da04-4821-9ad8-cef0628bfd06,ID200859,CID-041,CA-0073,2025-05-28,2025-06-27,803.2,USD,SampleGen
INV-767e5bbc-0b28-4ae5-b053-be047dd7d87d,ID200860,CID-041,CA-0073,2025-05-20,2025-06-19,3909.12,USD,SampleGen
INV-ea260c6c-fe2e-42d9-95ef-33f5582f637f,ID200861,CID-041,CA-0073,2025-08-09,2025-09-08,2825.68,USD,SampleGen
INV-5b55b7f9-e1c2-43fd-9bed-cb14316bca31,ID200862,CID-041,CA-0073,2025-09-07,2025-10-07,932.68,USD,SampleGen
INV-aa79386c-c80f-469c-8ab7-cc20e09dca2d,ID200863,CID-041,CA-0073,2025-10-24,2025-11-23,601.94,USD,SampleGen
INV-27edd75c-ffcc-41df-8ff8-9132347b6311,ID200864,CID-041,CA-0073,2025-10-18,2025-11-17,3209.42,USD,SampleGen
INV-56fdb817-0cb0-4063-8ab4-6994c4e6691e,ID200865,CID-041,CA-0073,2025-11-13,2025-12-13,832.94,USD,SampleGen
INV-609b20af-a4fc-4315-918c-c5c0318aa521,ID200866,CID-041,CA-0073,2025-11-09,2025-12-09,1195.54,USD,SampleGen
INV-412191be-4086-4eff-abc0-1b2cf4735d74,ID200867,CID-041,CA-0073,2025-12-19,2026-01-18,3824.32,USD,SampleGen
INV-d63d484c-fc09-4969-bb3f-7b375b855d92,ID200868,CID-041,CA-0073,2025-12-12,2026-01-11,1946.08,USD,SampleGen
INV-215816d7-99f4-438c-abee-a1038a77b4f5,ID200869,CID-041,CA-0073,2025-12-16,2026-01-15,542.62,USD,SampleGen
INV-2524d709-223c-47d0-863f-9a004e7b358a,ID200870,CID-041,CA-0073,2025-12-30,2026-01-29,4087.16,USD,SampleGen
INV-967b0b68-f85e-4dcc-868a-dfae1c6c741b,ID200871,CID-041,CA-0073,2026-01-05,2026-02-04,7540.58,USD,SampleGen
INV-14cf4c54-e8d0-4fc4-9f04-218aeccfba1f,ID200872,CID-041,CA-0073,2026-01-25,2026-02-24,184.38,USD,SampleGen
INV-59b909a8-30d0-4718-9a14-b1973b03d8e5,ID200873,CID-041,CA-0073,2026-02-28,2026-03-30,4015.1,USD,SampleGen
INV-5db1af6e-a830-4183-be0e-b59870557794,ID200874,CID-041,CA-0073,2026-03-01,2026-03-31,2293.66,USD,SampleGen
INV-ac9222ee-c7c8-455c-b034-70b4e7821037,ID200875,CID-041,CA-0073,2026-02-19,2026-03-21,2162.24,USD,SampleGen
INV-b1158b78-0c3a-4c72-bf2a-028121f7e92d,ID200876,CID-041,CA-0073,2026-03-02,2026-04-01,2056.2,USD,SampleGen
INV-82897aa6-32c8-4c12-840e-a8aceff139f1,ID200877,CID-041,CA-0073,2026-03-02,2026-04-01,277.62,USD,SampleGen
INV-6020f071-7f70-457c-8696-fa7d7e72739b,ID200878,CID-041,CA-0073,2026-03-02,2026-04-01,417.54,USD,SampleGen
INV-93a53a7b-8afa-47b8-923f-7374b1952038,ID200879,CID-041,CA-0073,2026-03-02,2026-04-01,5660.12,USD,SampleGen
INV-247a5fcc-112e-41a2-a8f1-39c026e4f4b2,ID200880,CID-042,CA-0075,2025-01-28,2025-02-27,400.6,USD,SampleGen
INV-b3c373f7-5c2f-4a38-9ba7-8186a796ec10,ID200881,CID-042,CA-0075,2025-02-20,2025-03-22,860.64,USD,SampleGen
INV-218c9ad2-743b-419e-83c6-31ec25a74ad1,ID200882,CID-042,CA-0075,2025-03-10,2025-04-09,6660.82,USD,SampleGen
INV-a2556c4c-7611-4938-8804-e2e56791e686,ID200883,CID-042,CA-0075,2025-03-27,2025-04-26,512.92,USD,SampleGen
INV-689c93ec-1022-458d-8f1d-c39f21734663,ID200884,CID-042,CA-0075,2025-04-25,2025-05-25,3612.3,USD,SampleGen
INV-00142ea9-ad09-40b6-9f78-057bbf016408,ID200885,CID-042,CA-0075,2025-04-16,2025-05-16,962.34,USD,SampleGen
INV-6d6f18a2-881e-49c5-8959-4504ee6c4501,ID200886,CID-042,CA-0075,2025-05-07,2025-06-06,1142.46,USD,SampleGen
INV-3963531a-1492-492d-8b76-31c89c422047,ID200887,CID-042,CA-0075,2025-05-09,2025-06-08,678.28,USD,SampleGen
INV-03fda656-db7c-4f5c-aa1b-715f2b7755bb,ID200888,CID-042,CA-0075,2025-05-12,2025-06-11,724.84,USD,SampleGen
INV-c225d6e0-657d-4728-85cd-fc14d792016f,ID200889,CID-042,CA-0075,2025-06-02,2025-07-02,3095.02,USD,SampleGen
INV-c8b12d00-64bc-4445-8893-fe00003bd7af,ID200890,CID-042,CA-0075,2025-07-10,2025-08-09,782.16,USD,SampleGen
INV-2c5ed19b-920a-4854-b712-355357d97b2a,ID200891,CID-042,CA-0075,2025-08-04,2025-09-03,5418.6,USD,SampleGen
INV-c51c9c50-5e37-432a-b8b0-c38083b99d0c,ID200892,CID-042,CA-0075,2025-09-21,2025-10-21,3307.04,USD,SampleGen
INV-43a1ad39-8458-4eba-af92-3c3201af2526,ID200893,CID-042,CA-0075,2025-10-29,2025-11-28,5503.32,USD,SampleGen
INV-0bcb9505-a084-4789-9465-245a48555f23,ID200894,CID-042,CA-0075,2025-10-08,2025-11-07,1303.62,USD,SampleGen
INV-b182af23-8099-4538-8e65-852dc0047398,ID200895,CID-042,CA-0075,2025-11-11,2025-12-11,538.36,USD,SampleGen
INV-254931c5-62ea-46a6-88da-55a5f2e111b1,ID200896,CID-042,CA-0075,2025-11-11,2025-12-11,8089.64,USD,SampleGen
INV-305eb914-f271-4013-bff4-2a4e027f0820,ID200897,CID-042,CA-0075,2025-11-06,2025-12-06,587.06,USD,SampleGen
INV-3e7a43ca-22f9-421d-8efe-242e48116135,ID200898,CID-042,CA-0075,2025-12-30,2026-01-29,1125.54,USD,SampleGen
INV-0788c31a-bb44-4187-9807-360c2dde43d0,ID200899,CID-042,CA-0075,2025-12-24,2026-01-23,3336.7,USD,SampleGen
INV-c10ca79d-4286-417a-9c12-3fd5de376303,ID200900,CID-042,CA-0075,2025-12-02,2026-01-01,1971.34,USD,SampleGen
INV-699c37e9-3865-4c8a-9ee8-c78f4059c0b5,ID200901,CID-042,CA-0075,2025-12-12,2026-01-11,966.56,USD,SampleGen
INV-24f904f2-b790-4ded-a6a1-daec41f55386,ID200902,CID-042,CA-0075,2025-12-22,2026-01-21,1449.88,USD,SampleGen
INV-67d846df-2fb1-4b0d-8ddd-d12185e29b30,ID200903,CID-042,CA-0075,2026-01-01,2026-01-31,2052.04,USD,SampleGen
INV-45c8ccf0-2add-4bdb-984b-0c7576c34862,ID200904,CID-042,CA-0075,2026-01-12,2026-02-11,593.46,USD,SampleGen
INV-688bdd4d-be7c-4342-bf09-15bcbc8e75b9,ID200905,CID-042,CA-0075,2026-01-07,2026-02-06,979.22,USD,SampleGen
INV-fdc101ec-0ba0-4d9b-9fd7-2d1186c8fe51,ID200906,CID-042,CA-0075,2026-01-22,2026-02-21,209.82,USD,SampleGen
INV-9c75da5c-3a0e-4d29-8906-c4470798bde2,ID200907,CID-042,CA-0075,2026-02-08,2026-03-10,5973.86,USD,SampleGen
INV-2eb36c56-1951-44db-b9fa-e8ebb8050eb9,ID200908,CID-042,CA-0075,2026-02-12,2026-03-14,3285.86,USD,SampleGen
INV-4fbf7c0b-56a9-48b4-a456-374a534c03ba,ID200909,CID-042,CA-0075,2026-02-24,2026-03-26,5223.52,USD,SampleGen
INV-9de39a78-d6a5-4ea7-9a1f-0d73af7baef8,ID200910,CID-042,CA-0075,2026-02-14,2026-03-16,1564.32,USD,SampleGen
INV-dd60db18-a25e-4c84-ae38-fc39a16b0fd0,ID200911,CID-042,CA-0075,2026-03-03,2026-04-02,911.4,USD,SampleGen
INV-3cc79b28-9be2-4b9d-98d4-ddf0b2e92d72,ID200912,CID-042,CA-0075,2026-03-02,2026-04-01,4417.96,USD,SampleGen
INV-8ca30c7c-b089-4ffa-a21d-d712b3a22aa9,ID200913,CID-042,CA-0075,2026-03-02,2026-04-01,786.38,USD,SampleGen
INV-e7a64b00-f391-4ad4-815e-d93f5af308d1,ID200914,CID-042,CA-0075,2026-03-02,2026-04-01,4947.78,USD,SampleGen
INV-1ddb3238-9ba8-4dc1-88a1-0e42582cca3a,ID200915,CID-042,CA-0075,2026-03-03,2026-04-02,6713.8,USD,SampleGen
INV-da3a9893-fb29-4f6a-ae24-3f01e072f41e,ID200916,CID-042,CA-0075,2026-03-02,2026-04-01,1195.56,USD,SampleGen
INV-ca558e2a-4335-4fc3-9a82-f4be10afbb44,ID200917,CID-043,CA-0077,2025-02-08,2025-03-10,3239.18,USD,SampleGen
INV-6fd26b1a-d481-49de-8aa6-0107ee789f6c,ID200918,CID-043,CA-0077,2025-04-01,2025-05-01,4394.56,USD,SampleGen
INV-bf9eb711-be8c-4190-b1db-8f3ec1c06edc,ID200919,CID-043,CA-0077,2025-04-02,2025-05-02,551.04,USD,SampleGen
INV-e32c9a87-5965-4d77-b954-7af72a5e4ccb,ID200920,CID-043,CA-0077,2025-05-21,2025-06-20,890.18,USD,SampleGen
INV-31380298-ceef-46e1-9a85-95115248313e,ID200921,CID-043,CA-0077,2025-07-10,2025-08-09,669.76,USD,SampleGen
INV-862766e0-9d3d-46dd-aba4-7eeeccb53710,ID200922,CID-043,CA-0077,2025-08-12,2025-09-11,294.58,USD,SampleGen
